id,area_code,outage_duration,broadband_type,outage_type,log_report_type,volume,transit_server_type,Bandwidth,Speed_var_over_dist
14060,area_1065,0,ADSL2,outage_type_4,log_report_type_317,2,transit_server_type_38,2,1
5193,area_798,0,ADSL1,outage_type_1,log_report_type_203,4,transit_server_type_11,1,1
17152,area_818,1,ADSL1,outage_type_1,log_report_type_68,1,transit_server_type_11,1,1
7476,area_1031,1,ADSL1,outage_type_1,log_report_type_54,1,transit_server_type_11,1,1
9079,area_814,0,ADSL1,outage_type_1,log_report_type_70,5,transit_server_type_11,1,1
1210,area_448,0,ADSL2,outage_type_1,log_report_type_232,2,transit_server_type_34,2,1
4973,area_1100,2,ADSL1,outage_type_1,log_report_type_71,1,transit_server_type_11,1,1
5417,area_918,1,ADSL1,outage_type_1,log_report_type_54,4,transit_server_type_11,1,1
14727,area_91,0,ADSL2,outage_type_2,log_report_type_313,1,transit_server_type_34,2,1
15931,area_494,0,ADSL2,outage_type_2,log_report_type_232,129,transit_server_type_35,2,1
5598,area_175,1,ADSL2,outage_type_2,log_report_type_235,1,transit_server_type_34,2,1
14954,area_1106,1,ADSL1,outage_type_1,log_report_type_54,13,transit_server_type_11,1,1
3645,area_243,0,ADSL2,outage_type_2,log_report_type_234,1,transit_server_type_34,2,1
15331,area_1100,2,ADSL1,outage_type_1,log_report_type_203,6,transit_server_type_15,1,1
4800,area_957,0,ADSL1,outage_type_2,log_report_type_70,1,transit_server_type_11,1,1
1405,area_126,0,ADSL2,outage_type_2,log_report_type_315,2,transit_server_type_34,2,1
16549,area_943,1,ADSL1,outage_type_2,log_report_type_68,1,transit_server_type_11,1,1
12950,area_826,0,ADSL1,outage_type_2,log_report_type_54,1,transit_server_type_11,1,1
7564,area_303,1,ADSL2,outage_type_2,log_report_type_312,1,transit_server_type_34,2,1
1916,area_91,0,ADSL2,outage_type_2,log_report_type_313,1,transit_server_type_35,2,1
9970,area_844,1,ADSL1,outage_type_1,log_report_type_54,1,transit_server_type_11,1,1
14076,area_834,1,ADSL1,outage_type_1,log_report_type_203,2,transit_server_type_11,1,1
15821,area_893,1,ADSL2,outage_type_1,log_report_type_291,28,transit_server_type_43,2,1
13334,area_1099,0,ADSL1,outage_type_1,log_report_type_81,74,transit_server_type_11,1,1
7179,area_1058,1,ADSL1,outage_type_1,log_report_type_280,1,transit_server_type_32,1,1
16673,area_976,0,ADSL1,outage_type_2,log_report_type_203,12,transit_server_type_15,1,1
17446,area_4,1,ADSL1,outage_type_1,log_report_type_170,1,transit_server_type_11,1,1
7424,area_521,0,ADSL2,outage_type_2,log_report_type_232,9,transit_server_type_34,2,1
6569,area_696,0,ADSL1,outage_type_2,log_report_type_54,15,transit_server_type_11,1,1
6886,area_562,0,ADSL1,outage_type_2,log_report_type_55,6,transit_server_type_11,1,1
11191,area_126,0,ADSL2,outage_type_2,log_report_type_313,6,transit_server_type_35,2,1
972,area_2,0,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_20,2,1
11711,area_394,1,ADSL1,outage_type_2,log_report_type_44,1,transit_server_type_34,1,1
8229,area_891,0,ADSL1,outage_type_1,log_report_type_195,10,transit_server_type_11,1,1
6341,area_938,1,ADSL1,outage_type_2,log_report_type_202,1,transit_server_type_11,1,1
11435,area_723,1,ADSL1,outage_type_1,log_report_type_170,3,transit_server_type_11,1,1
12215,area_122,0,ADSL2,outage_type_2,log_report_type_233,1,transit_server_type_34,2,1
5904,area_135,0,ADSL2,outage_type_2,log_report_type_232,24,transit_server_type_35,2,1
8694,area_1015,1,ADSL1,outage_type_1,log_report_type_170,5,transit_server_type_11,1,1
4524,area_810,0,ADSL1,outage_type_1,log_report_type_82,11,transit_server_type_11,1,1
17714,area_734,0,ADSL1,outage_type_2,log_report_type_203,1,transit_server_type_15,1,1
732,area_909,0,ADSL1,outage_type_2,log_report_type_54,2,transit_server_type_11,1,1
7682,area_923,0,ADSL1,outage_type_1,log_report_type_73,1,transit_server_type_11,1,1
6776,area_652,1,ADSL1,outage_type_1,log_report_type_80,2,transit_server_type_15,1,1
13842,area_536,1,ADSL1,outage_type_1,log_report_type_41,1,transit_server_type_54,1,1
6740,area_707,0,BPL,outage_type_2,log_report_type_71,3,transit_server_type_15,0,1
8888,area_419,1,ADSL2,outage_type_2,log_report_type_235,1,transit_server_type_34,2,1
3695,area_1067,1,ADSL1,outage_type_1,log_report_type_170,3,transit_server_type_11,1,1
4076,area_790,0,Cable,outage_type_1,log_report_type_134,1,transit_server_type_23,4,0
2792,area_619,0,ADSL1,outage_type_2,log_report_type_54,1,transit_server_type_11,1,1
11907,area_515,0,ADSL2,outage_type_2,log_report_type_312,63,transit_server_type_11,2,1
300,area_691,1,ADSL1,outage_type_2,log_report_type_75,2,transit_server_type_22,1,1
9504,area_695,2,ADSL1,outage_type_1,log_report_type_202,4,transit_server_type_11,1,1
9875,area_518,0,ADSL2,outage_type_2,log_report_type_313,5,transit_server_type_34,2,1
4305,area_91,0,ADSL2,outage_type_2,log_report_type_227,2,transit_server_type_34,2,1
14281,area_1097,1,ADSL1,outage_type_1,log_report_type_170,1,transit_server_type_11,1,1
3794,area_1047,0,ADSL1,outage_type_1,log_report_type_55,1,transit_server_type_11,1,1
12803,area_846,1,ADSL1,outage_type_1,log_report_type_193,1,transit_server_type_15,1,1
13273,area_1010,1,ADSL1,outage_type_2,log_report_type_195,2,transit_server_type_11,1,1
14273,area_135,0,ADSL2,outage_type_2,log_report_type_232,19,transit_server_type_34,2,1
11067,area_149,0,ADSL2,outage_type_2,log_report_type_315,1,transit_server_type_35,2,1
6914,area_1,0,ADSL1,outage_type_1,log_report_type_68,11,transit_server_type_11,1,1
16627,area_976,2,ADSL1,outage_type_1,log_report_type_201,16,transit_server_type_11,1,1
154,area_257,1,ADSL2,outage_type_2,log_report_type_312,1,transit_server_type_35,2,1
6800,area_769,2,ADSL1,outage_type_1,log_report_type_54,12,transit_server_type_11,1,1
17873,area_135,1,ADSL2,outage_type_2,log_report_type_312,2,transit_server_type_35,2,1
4123,area_627,1,Cable,outage_type_2,log_report_type_223,2,transit_server_type_11,4,0
1421,area_653,2,ADSL1,outage_type_1,log_report_type_203,11,transit_server_type_15,1,1
18036,area_7,0,ADSL1,outage_type_1,log_report_type_70,6,transit_server_type_11,1,1
9278,area_95,0,ADSL2,outage_type_2,log_report_type_233,1,transit_server_type_35,2,1
9780,area_737,1,ADSL1,outage_type_2,log_report_type_157,2,transit_server_type_11,1,1
4205,area_632,0,ADSL1,outage_type_2,log_report_type_40,1,transit_server_type_11,1,1
10758,area_737,1,ADSL1,outage_type_2,log_report_type_157,1,transit_server_type_11,1,1
7942,area_280,0,ADSL2,outage_type_2,log_report_type_233,2,transit_server_type_34,2,1
6477,area_282,0,ADSL2,outage_type_2,log_report_type_307,2,transit_server_type_35,2,1
2388,area_744,2,ADSL1,outage_type_1,log_report_type_179,2,transit_server_type_11,1,1
3386,area_989,1,ADSL1,outage_type_1,log_report_type_54,3,transit_server_type_11,1,1
4218,area_618,1,Cable,outage_type_1,log_report_type_306,1,transit_server_type_11,4,0
10984,area_584,0,ADSL1,outage_type_1,log_report_type_73,1,transit_server_type_11,1,1
3798,area_242,0,ADSL2,outage_type_2,log_report_type_314,13,transit_server_type_35,2,1
15410,area_816,0,ADSL2,outage_type_1,log_report_type_219,2,transit_server_type_22,2,1
251,area_122,0,ADSL2,outage_type_2,log_report_type_233,4,transit_server_type_34,2,1
1312,area_505,0,ADSL2,outage_type_2,log_report_type_313,8,transit_server_type_34,2,1
11969,area_1082,0,ADSL1,outage_type_1,log_report_type_161,1,transit_server_type_11,1,1
13498,area_648,0,Cable,outage_type_1,log_report_type_306,1,transit_server_type_23,4,0
6,area_332,1,ADSL2,outage_type_2,log_report_type_227,1,transit_server_type_34,2,1
7379,area_500,0,ADSL2,outage_type_2,log_report_type_232,1,transit_server_type_34,2,1
5509,area_837,0,ADSL1,outage_type_1,log_report_type_68,2,transit_server_type_11,1,1
12942,area_479,0,ADSL2,outage_type_2,log_report_type_234,18,transit_server_type_34,2,1
4114,area_273,0,ADSL1,outage_type_1,log_report_type_68,1,transit_server_type_11,1,1
1482,area_22,0,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_20,2,1
3911,area_471,0,ADSL2,outage_type_2,log_report_type_313,6,transit_server_type_35,2,1
3063,area_653,2,ADSL1,outage_type_1,log_report_type_80,10,transit_server_type_11,1,1
4475,area_365,1,ADSL2,outage_type_2,log_report_type_312,1,transit_server_type_35,2,1
5062,area_374,0,ADSL2,outage_type_2,log_report_type_232,15,transit_server_type_34,2,1
9531,area_371,1,ADSL2,outage_type_2,log_report_type_233,2,transit_server_type_34,2,1
17811,area_1100,1,ADSL1,outage_type_1,log_report_type_82,45,transit_server_type_11,1,1
8383,area_700,1,ADSL2,outage_type_4,log_report_type_360,1,transit_server_type_54,2,1
5444,area_1086,0,ADSL1,outage_type_2,log_report_type_82,6,transit_server_type_15,1,1
11930,area_380,0,ADSL2,outage_type_2,log_report_type_312,7,transit_server_type_35,2,1
1006,area_603,0,ADSL1,outage_type_1,log_report_type_54,2,transit_server_type_11,1,1
2352,area_476,0,ADSL1,outage_type_1,log_report_type_160,1,transit_server_type_11,1,1
12694,area_1107,2,ADSL1,outage_type_1,log_report_type_71,4,transit_server_type_15,1,1
9324,area_891,0,ADSL1,outage_type_1,log_report_type_109,3,transit_server_type_11,1,1
3166,area_839,1,ADSL1,outage_type_1,log_report_type_170,1,transit_server_type_11,1,1
9089,area_122,0,ADSL2,outage_type_2,log_report_type_233,6,transit_server_type_35,2,1
15870,area_646,0,ADSL1,outage_type_1,log_report_type_203,10,transit_server_type_11,1,1
3748,area_962,0,ADSL1,outage_type_1,log_report_type_82,6,transit_server_type_11,1,1
10409,area_1015,0,ADSL2,outage_type_1,log_report_type_219,1,transit_server_type_20,2,1
17057,area_122,0,ADSL2,outage_type_2,log_report_type_232,1,transit_server_type_34,2,1
16926,area_91,0,ADSL2,outage_type_2,log_report_type_307,1,transit_server_type_34,2,1
13094,area_1056,1,ADSL2+,outage_type_1,log_report_type_273,1,transit_server_type_13,3,1
9885,area_1031,1,ADSL1,outage_type_1,log_report_type_134,1,transit_server_type_20,1,1
17389,area_17,1,ADSL1,outage_type_1,log_report_type_170,2,transit_server_type_11,1,1
6891,area_1063,0,ADSL1,outage_type_1,log_report_type_195,4,transit_server_type_11,1,1
10198,area_253,0,ADSL2,outage_type_2,log_report_type_307,1,transit_server_type_35,2,1
1645,area_653,1,ADSL1,outage_type_2,log_report_type_203,2,transit_server_type_15,1,1
17276,area_469,0,ADSL2,outage_type_2,log_report_type_315,4,transit_server_type_34,2,1
13233,area_477,0,ADSL2,outage_type_2,log_report_type_232,4,transit_server_type_34,2,1
715,area_445,0,ADSL2,outage_type_2,log_report_type_232,11,transit_server_type_35,2,1
8879,area_155,0,ADSL2,outage_type_2,log_report_type_232,14,transit_server_type_35,2,1
4513,area_466,0,ADSL2,outage_type_2,log_report_type_234,7,transit_server_type_35,2,1
13166,area_836,0,ADSL1,outage_type_1,log_report_type_73,1,transit_server_type_11,1,1
14434,area_754,0,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_20,2,1
3823,area_734,0,ADSL1,outage_type_1,log_report_type_193,3,transit_server_type_11,1,1
3153,area_798,2,ADSL1,outage_type_2,log_report_type_82,19,transit_server_type_15,1,1
9936,area_260,1,ADSL2,outage_type_1,log_report_type_301,2,transit_server_type_35,2,1
18230,area_931,0,ADSL1,outage_type_2,log_report_type_201,1,transit_server_type_15,1,1
16222,area_600,2,ADSL1,outage_type_2,log_report_type_82,20,transit_server_type_15,1,1
5818,area_839,1,ADSL1,outage_type_1,log_report_type_54,7,transit_server_type_11,1,1
8525,area_704,1,ADSL1,outage_type_2,log_report_type_82,8,transit_server_type_15,1,1
8213,area_726,1,ADSL1,outage_type_1,log_report_type_1,1,transit_server_type_2,1,1
4493,area_821,0,ADSL1,outage_type_1,log_report_type_71,3,transit_server_type_15,1,1
1159,area_234,0,ADSL2,outage_type_2,log_report_type_312,1,transit_server_type_34,2,1
5129,area_851,1,Cable,outage_type_4,log_report_type_303,1,transit_server_type_22,4,0
49,area_484,0,ADSL2,outage_type_2,log_report_type_315,2,transit_server_type_34,2,1
2299,area_382,0,ADSL2,outage_type_2,log_report_type_312,3,transit_server_type_34,2,1
17364,area_1099,0,ADSL1,outage_type_1,log_report_type_81,16,transit_server_type_11,1,1
4794,area_485,0,ADSL2,outage_type_2,log_report_type_312,7,transit_server_type_34,2,1
7281,area_396,0,ADSL2,outage_type_1,log_report_type_301,1,transit_server_type_35,2,1
6995,area_734,2,ADSL1,outage_type_1,log_report_type_193,6,transit_server_type_11,1,1
14561,area_468,0,ADSL2,outage_type_2,log_report_type_312,5,transit_server_type_34,2,1
14831,area_504,0,ADSL2,outage_type_2,log_report_type_312,4,transit_server_type_35,2,1
18256,area_821,0,ADSL1,outage_type_2,log_report_type_80,4,transit_server_type_15,1,1
3259,area_92,0,ADSL2,outage_type_2,log_report_type_227,1,transit_server_type_34,2,1
660,area_124,0,ADSL2,outage_type_2,log_report_type_232,2,transit_server_type_35,2,1
14672,area_691,0,Cable,outage_type_1,log_report_type_134,1,transit_server_type_20,4,0
10989,area_147,0,ADSL2,outage_type_2,log_report_type_233,3,transit_server_type_34,2,1
2144,area_204,0,ADSL2,outage_type_2,log_report_type_232,1,transit_server_type_34,2,1
16074,area_653,2,ADSL1,outage_type_1,log_report_type_203,48,transit_server_type_11,1,1
7950,area_403,0,ADSL2,outage_type_4,log_report_type_312,1,transit_server_type_35,2,1
243,area_520,0,ADSL2,outage_type_2,log_report_type_312,13,transit_server_type_34,2,1
7919,area_724,1,ADSL1,outage_type_1,log_report_type_170,3,transit_server_type_11,1,1
16921,area_766,0,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_20,2,1
6426,area_8,0,BPL,outage_type_1,log_report_type_132,2,transit_server_type_29,0,1
16088,area_653,1,ADSL2,outage_type_1,log_report_type_82,9,transit_server_type_15,2,1
2980,area_839,0,ADSL1,outage_type_2,log_report_type_68,2,transit_server_type_11,1,1
10376,area_1107,2,ADSL1,outage_type_1,log_report_type_203,17,transit_server_type_15,1,1
16900,area_793,0,ADSL1,outage_type_1,log_report_type_195,2,transit_server_type_11,1,1
3118,area_707,0,ADSL1,outage_type_1,log_report_type_276,1,transit_server_type_11,1,1
10294,area_600,2,ADSL1,outage_type_2,log_report_type_203,22,transit_server_type_15,1,1
12831,area_638,2,ADSL2,outage_type_1,log_report_type_291,5,transit_server_type_44,2,1
10438,area_208,1,ADSL2,outage_type_1,log_report_type_220,1,transit_server_type_21,2,1
3277,area_459,0,ADSL2,outage_type_2,log_report_type_312,2,transit_server_type_35,2,1
10977,area_1017,0,ADSL2,outage_type_1,log_report_type_219,1,transit_server_type_20,2,1
400,area_1017,1,ADSL1,outage_type_1,log_report_type_170,2,transit_server_type_11,1,1
16526,area_644,0,ADSL2,outage_type_1,log_report_type_285,188,transit_server_type_46,2,1
14715,area_838,0,ADSL1,outage_type_2,log_report_type_55,1,transit_server_type_11,1,1
2312,area_592,1,ADSL2,outage_type_1,log_report_type_219,1,transit_server_type_20,2,1
15189,area_7,0,ADSL1,outage_type_1,log_report_type_191,3,transit_server_type_11,1,1
12746,area_128,0,ADSL2,outage_type_2,log_report_type_312,2,transit_server_type_34,2,1
7337,area_889,0,ADSL1,outage_type_1,log_report_type_73,2,transit_server_type_11,1,1
943,area_252,0,ADSL2,outage_type_4,log_report_type_312,1,transit_server_type_35,2,1
18035,area_557,0,ADSL2,outage_type_1,log_report_type_361,1,transit_server_type_54,2,1
13872,area_1084,0,ADSL1,outage_type_2,log_report_type_54,1,transit_server_type_32,1,1
2592,area_834,2,ADSL1,outage_type_2,log_report_type_82,33,transit_server_type_15,1,1
11192,area_885,1,ADSL1,outage_type_1,log_report_type_51,4,transit_server_type_11,1,1
8767,area_508,0,ADSL2,outage_type_2,log_report_type_312,23,transit_server_type_35,2,1
11039,area_737,0,ADSL1,outage_type_2,log_report_type_73,1,transit_server_type_11,1,1
11083,area_149,0,ADSL2,outage_type_2,log_report_type_227,1,transit_server_type_34,2,1
1112,area_794,0,Fiber1,outage_type_1,log_report_type_47,5,transit_server_type_11,5,0
10185,area_1052,2,ADSL1,outage_type_1,log_report_type_82,75,transit_server_type_11,1,1
9417,area_518,0,ADSL2,outage_type_2,log_report_type_315,3,transit_server_type_35,2,1
8064,area_845,0,ADSL1,outage_type_2,log_report_type_203,2,transit_server_type_15,1,1
1444,area_1052,1,ADSL1,outage_type_1,log_report_type_80,3,transit_server_type_11,1,1
13544,area_476,0,ADSL2,outage_type_2,log_report_type_232,4,transit_server_type_34,2,1
12530,area_946,0,ADSL1,outage_type_1,log_report_type_195,46,transit_server_type_11,1,1
2734,area_1010,0,ADSL1,outage_type_1,log_report_type_73,5,transit_server_type_11,1,1
14481,area_326,0,ADSL2,outage_type_2,log_report_type_313,1,transit_server_type_35,2,1
1533,area_475,0,ADSL2,outage_type_2,log_report_type_234,13,transit_server_type_34,2,1
17058,area_9,0,ADSL1,outage_type_1,log_report_type_71,7,transit_server_type_15,1,1
17241,area_814,0,ADSL1,outage_type_2,log_report_type_70,2,transit_server_type_11,1,1
4727,area_418,1,ADSL2,outage_type_2,log_report_type_301,2,transit_server_type_34,2,1
14229,area_1094,0,ADSL1,outage_type_1,log_report_type_193,2,transit_server_type_11,1,1
7891,area_481,0,ADSL2,outage_type_2,log_report_type_308,29,transit_server_type_35,2,1
2209,area_963,0,ADSL1,outage_type_1,log_report_type_73,28,transit_server_type_11,1,1
5609,area_1100,2,ADSL1,outage_type_1,log_report_type_201,1,transit_server_type_15,1,1
9273,area_244,0,ADSL2,outage_type_2,log_report_type_232,15,transit_server_type_34,2,1
8908,area_1063,0,ADSL1,outage_type_1,log_report_type_195,1,transit_server_type_11,1,1
4292,area_1095,0,ADSL1,outage_type_2,log_report_type_77,1,transit_server_type_11,1,1
16756,area_744,0,Fiber1,outage_type_1,log_report_type_54,4,transit_server_type_14,5,0
259,area_282,0,ADSL2,outage_type_4,log_report_type_312,1,transit_server_type_35,2,1
15837,area_169,0,ADSL2,outage_type_4,log_report_type_312,1,transit_server_type_35,2,1
4362,area_183,0,ADSL2,outage_type_1,log_report_type_219,1,transit_server_type_20,2,1
6286,area_325,0,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_20,2,1
12053,area_881,1,ADSL1,outage_type_1,log_report_type_68,1,transit_server_type_11,1,1
9470,area_1118,1,ADSL1,outage_type_1,log_report_type_54,5,transit_server_type_11,1,1
4028,area_484,0,ADSL2,outage_type_2,log_report_type_309,3,transit_server_type_35,2,1
14985,area_851,1,ADSL2+,outage_type_1,log_report_type_273,1,transit_server_type_13,3,1
1309,area_1117,1,ADSL1,outage_type_1,log_report_type_45,1,transit_server_type_11,1,1
6262,area_1052,1,ADSL2,outage_type_1,log_report_type_80,2,transit_server_type_11,2,1
14095,area_382,0,ADSL2,outage_type_2,log_report_type_312,2,transit_server_type_34,2,1
16312,area_141,0,ADSL2,outage_type_2,log_report_type_312,2,transit_server_type_34,2,1
13907,area_765,1,ADSL1,outage_type_2,log_report_type_195,1,transit_server_type_11,1,1
11359,area_114,1,ADSL2,outage_type_1,log_report_type_301,1,transit_server_type_20,2,1
8969,area_126,0,ADSL2,outage_type_2,log_report_type_312,4,transit_server_type_35,2,1
497,area_253,0,ADSL2,outage_type_2,log_report_type_307,3,transit_server_type_34,2,1
5040,area_149,0,ADSL2,outage_type_2,log_report_type_313,1,transit_server_type_34,2,1
